Pressure (MPa),Temperature (°C),Specific Volume (m³/kg),Enthalpy (kJ/kg),Entropy (kJ/kg·K),Internal Energy (kJ/kg),Viscosity (μPa·s),Thermal Conductivity (mW/m·K),Density (kg/m³),Prandtl Number (dimensionless)
15.762857142857142,358.8929292929293,0.011294042445734336,2720.6327196337793,5.473735864250278,2542.6063419963043,23.45393464735783,100.70963431351346,88.54225622090622,1869.7571754038968
15.762857142857142,362.669696969697,0.011689667194745238,2749.495481214975,5.519267971195077,2565.2329271766625,23.58377191910388,97.12947654638529,85.5456347336836,1770.1519676112846
15.762857142857142,366.4464646464647,0.012055390773838251,2775.911440758472,5.560693032751284,2585.884038189142,23.723700618289804,94.34068631407955,82.95044256633544,1690.1078401435734
15.762857142857142,370.2232323232323,0.012397349531156952,2800.4049532438326,5.598876984259748,2604.9873036341387,23.870678527624957,92.10629214317666,80.66240267621764,1623.7813622174565
15.762857142857142,374.0,0.012719835508990609,2823.3394110750246,5.634421036082735,2622.8384610661637,24.02272457138449,90.27943969309554,78.61736885616028,1567.5783969396505
16.212938775510203,0.1,0.000992172823909511,16.690865588018017,0.001977631993289131,0.6048283391957109,1752.414351951557,567.7173285919208,1007.888924088494,12796.37976130927
16.212938775510203,3.8767676767676766,0.0009922501940809818,32.340018755215134,0.058855974750328485,16.252727108484642,1549.9481640092245,576.2758112655429,1007.8103344955211,11139.627797092466
16.212938775510203,7.653535353535353,0.0009925229485507779,47.97731687454897,0.11492158376058757,31.885603076406447,1382.4857182084536,584.2674619916111,1007.5333789109256,9794.161787136674
16.212938775510203,11.43030303030303,0.0009929718331552402,63.60697868102566,0.17021110478339585,47.50798714419399,1242.2512945098144,591.7669028780844,1007.077911588315,8685.885357569632
16.212938775510203,15.207070707070706,0.000993581199822585,79.23227044511914,0.22475640794927707,63.123399283911,1123.5294193329985,598.83210732438,1006.4602673425796,7761.604493623088
16.212938775510203,18.983838383838386,0.0009943381757387653,94.855737572709,0.27858563469912406,78.7345936072425,1022.0433712409124,605.5084020324176,1005.6940630455308,6982.33133563796
16.212938775510203,22.76060606060606,0.000995232062013974,110.47936574780901,0.33172393768214103,94.34372925900824,934.5410846741796,611.8314355408114,1004.7907801285838,6318.961042932112
16.212938775510203,26.537373737373738,0.0009962538893351527,126.10470119236061,0.38419403635147154,109.95249787966955,858.5132803822418,617.8294086775142,1003.7601967780997,5749.407092072182
16.212938775510203,30.314141414141414,0.0009973960836216328,141.73294539838403,0.43601665308324167,125.56222375971944,791.9978727333947,623.5247679994695,1002.6107144605102,5256.659106602184
16.212938775510203,34.09090909090909,0.0009986522104473688,157.3650324209052,0.487210865177287,141.1739452749207,733.441856361947,628.9355023590317,1001.3496085409229,4827.439172812848
16.212938775510203,37.86767676767677,0.0010000167769619844,173.00169311774567,0.5377943931202508,156.7884823383453,681.6022149937812,634.076142278606,999.9832233194772,4451.2551998772215
16.212938775510203,41.644444444444446,0.0010014850765156396,188.64350888310713,0.5877838378628386,172.40649265296776,635.473780442702,638.9585342810125,998.5171256662092,4119.7229913442325
16.212938775510203,45.42121212121212,0.00100305306549037,204.29095651243344,0.6371948759346564,188.02851857304498,594.2359990665964,643.5924431888931,996.9562273468779,3826.073464001358
16.212938775510203,49.1979797979798,0.0010047172647576277,219.9444453971477,0.6860424191231436,203.65502589693205,557.2131563054107,647.9860218565148,995.304883350675,3564.789523789142
16.212938775510203,52.974747474747474,0.0010064746802006354,235.60434803368108,0.7343407442260818,219.28643566446246,523.8443094236848,652.1461780483623,993.5669716009699,3331.335092345812
16.212938775510203,56.75151515151515,0.00100832273816207,251.27102471400895,0.7821035975924219,234.9231498942212,493.660310920916,656.0788610647623,991.7459580677113,3121.9505222324874
16.212938775510203,60.528282828282826,0.0010102592326966524,266.9448431903456,0.8293442785610455,250.56557210327347,466.26607113322166,659.7892854554314,989.8449503210501,2933.496443975183
16.212938775510203,64.3050505050505,0.0010122822822489753,282.6261940427625,0.8760757053956603,266.2141233770933,441.3267341825134,663.2821052332292,987.8667418521958,2763.333358441707
16.212938775510203,68.08181818181818,0.0010143902939228427,298.3155024170047,0.922310466852682,281.86925468714236,418.55680685483054,666.5615490328928,985.8138489602532,2609.227899243091
16.212938775510203,71.85858585858585,0.0010165819339166915,314.01323673783094,0.9680608620914655,297.5314560829488,397.71153715937015,669.6315243987476,983.6885416084422,2469.2791976297913
16.212938775510203,75.63535353535353,0.0010188561030070205,329.7199149371038,1.0133389312480277,313.2012633180082,378.58002238397927,672.4956976487656,981.4928693547901,2341.860545588101
16.212938775510203,79.4121212121212,0.001021211916197153,345.4361086741625,1.058156478634551,328.8792624000409,360.9796581784921,675.1575544173188,979.2286832334045,2225.5728069884963
16.212938775510203,83.18888888888888,0.0010236486858298094,361.1624459635652,1.1025250902086017,344.5660924925844,344.75163592703177,677.6204449301446,976.8976542859145,2119.20692828108
16.212938775510203,86.96565656565656,0.001026165907602895,376.8996125678834,1.1464561466725212,360.26244753440415,329.7572659106933,679.8876172419178,974.5012893051395,2021.7135550172054
16.212938775510203,90.74242424242424,0.0010287632490386654,392.6483524595782,1.18996083331772,375.9690768884178,315.87495576537236,681.9622410170587,972.0409442449044,1932.1782404987907
16.212938775510203,94.51919191919191,0.0010314405400438406,408.4094676086748,1.233050147516365,391.6867852823716,302.9977125711035,683.8474239189414,969.5178356645705,1849.801087921703
16.212938775510203,98.29595959595959,0.0010341977652683514,424.18381730966047,1.2757349045830333,407.416432259616,291.03106614149505,685.5462222608672,966.9330505084994,1773.879932251845
16.212938775510203,102.07272727272726,0.0010370350580263614,439.9723172241106,1.3180257425780078,423.15893132028157,279.8913332591719,687.0616472432475,964.2875544662445,1703.7963672550304
16.212938775510203,105.84949494949494,0.001039952695589085,455.7759382832034,1.359933126498361,438.9152489001833,269.5041595524535,688.3966678363365,961.5821991148803,1639.0040740500635
16.212938775510203,109.62626262626262,0.0010429510956959998,471.5957055671706,1.401467352200201,454.68640330679864,259.8032887549096,689.5542111545035,958.8177280092535,1579.0190227899602
16.212938775510203,113.40303030303029,0.0010460308141621484,487.43269725536504,1.4426385503116403,470.47346370804553,250.7295191994936,690.5371609952185,955.9947818563851,1523.4112076769063
16.212938775510203,117.17979797979797,0.0010491925434845798,503.28804372159055,1.4834566903299624,486.27754925035595,242.22981528511164,691.3483550764191,953.1139028864984,1471.7976440982568
16.212938775510203,120.95656565656564,0.0010524371123732156,519.1629268341131,1.5239315850425064,502.09982836614495,234.2565478430327,691.9905813919385,950.1755385127275,1423.8364101130808
16.212938775510203,124.73333333333332,0.0010557654861496658,535.0585795062844,1.564072895370117,517.941518318024,226.76684221834216,692.466574012882,947.1800443552665,1379.221556419313
16.212938775510203,128.510101010101,0.0010591787679737597,550.976285534712,1.6038901357011324,533.8038850172376,219.72201676339617,692.7790085880571,944.1276866916711,1337.6787419892883
16.212938775510203,132.28686868686867,0.0010626782008723308,566.9173797537811,1.6433926797587235,549.6882431449744,213.08709754014308,692.9304977350461,941.0186443827685,1298.9614787967819
16.212938775510203,136.06363636363636,0.0010662651705569811,582.8832485293905,1.6825897670302685,565.5959566006941,206.8303975176516,692.9235864650694,937.8530103141544,1262.8478899923246
16.212938775510203,139.84040404040402,0.0010699412090304122,598.8753306115248,1.7214905097733475,581.5284392961263,200.92315055961814,692.760747743827,934.6307923836364,1229.1379026871634
16.212938775510203,143.61717171717171,0.0010737079989915784,614.8951183622595,1.7601039006081065,597.4871563118414,195.33919212617366,692.4443782585356,931.3519140578215,1197.650810059774
16.212938775510203,147.39393939393938,0.0010775673790614495,630.9441593747501,1.7984388207010022,613.4736254315432,190.0546799417814,691.9767944347682,928.0162145136484,1168.223148490624
16.212938775510203,151.17070707070707,0.0010815213498618274,647.0240584989094,1.8365040485455058,629.4894190691961,185.04784896803113,691.3602287256464,924.6234483746044,1140.7068443882013
16.212938775510203,154.94747474747473,0.0010855720809911822,663.1364802903325,1.8743082693466577,645.5361666048206,180.29879591365574,690.596826178478,921.1732850451988,1114.96759270539
16.212938775510203,158.72424242424242,0.0010897219189530314,679.2831519009981,1.9118600850210556,661.6155571466908,175.78928925203553,689.6886412701449,917.6653076417575,1090.8834351800479
16.212938775510203,162.50101010101008,0.0010939733961051168,695.465866433156,1.9491680248291563,677.729342740076,171.50260132805687,688.6376349910823,914.0990115118968,1068.3435113232658
16.212938775510203,166.27777777777777,0.0010983292407110439,711.6864867816831,1.9862405566652304,693.879342046692,167.42335964529317,687.4971750746586,910.4738023296304,1047.168506223148
16.212938775510203,170.05454545454543,0.0011027923881913703,727.9469499944539,2.0230860990378967,710.0674445226242,163.5374148495876,686.4227318835639,906.7889937470873,1027.0405852843146
16.212938775510203,173.83131313131312,0.0011073659936877236,744.2492721863772,2.059713033786193,726.2956151286518,159.83172328155246,685.0929930209605,903.0438045779464,1008.3662399300123
16.212938775510203,177.60808080808079,0.0011120534460726391,760.5955540487299,2.0961297195870605,742.5658996124725,156.29424226969314,683.6054814253163,899.2373554810963,990.9207073235684
16.212938775510203,181.38484848484848,0.0011168583835596013,776.987987003653,2.132344506324369,758.8804304100951,152.91383658936294,681.9740628387955,895.3686651058164,974.6147009165192
16.212938775510203,185.16161616161614,0.00112178471109263,793.428860062302,2.1683657504051803,775.2414332220781,149.68019472623737,680.2048436045909,891.4366456519002,959.3771001242247
16.212938775510203,188.93838383838383,0.0011268366197237955,809.9205674557984,2.20420183112654,791.6512343302418,146.58375376438994,678.3014840670968,887.4400977890787,945.146138717463
16.212938775510203,192.7151515151515,0.0011320186082207212,826.4656171201849,2.239861168216988,808.1122687324071,143.61563187335338,676.266552004859,883.3777048698653,931.8668103318498
16.212938775510203,196.49191919191918,0.0011373355071858408,843.0666401310558,2.275352240699717,824.6270891858981,140.76756749994874,674.1020127892564,879.2480263579776,919.4896813644368
16.212938775510203,200.26868686868684,0.0011427925060156288,859.7264012000362,2.3106836072523302,841.1983762669637,138.03186448291967,671.8094445646133,875.0494903808234,907.9701872902024
16.212938775510203,204.04545454545453,0.0011483951830833345,876.4478103650555,2.345863928269178,857.828949571731,135.40134240425272,669.3901448878744,870.7803852982845,897.268146381555
16.212938775510203,207.8222222222222,0.001154149539594491,893.2339360297455,2.3809019898697548,874.5217802066419,132.8692915730458,666.8451878719986,866.4388501609149,887.3473937507421
16.212938775510203,211.59898989898988,0.0011600620376428417,910.0880195345824,2.41580673014045,891.280004742652,130.42943210790813,664.175456175392,862.0228639081444,878.1754939668949
16.212938775510203,215.37575757575755,0.0011661396430887535,927.0134914756591,2.4505872679488157,908.1069408387873,128.07587664366378,661.3816590062537,857.5302331299711,869.7235120131207
16.212938775510203,219.15252525252524,0.0011723898739958466,944.0139900262259,2.485252934731937,925.0061047783937,125.80309623903746,658.4643416808963,852.9585781833038,861.9658319560297
16.212938775510203,222.9292929292929,0.0011788208554995782,961.0933815636666,2.519813309734881,941.9812312065461,123.6058891049985,655.4238896346054,848.3053174150072,854.8800175756168
16.212938775510203,226.7060606060606,0.0011854413821494603,978.2557839621675,2.554278259265492,959.036295411934,121.4793518094875,652.2605284457317,843.5676491964409,848.4467120322589
16.212938775510203,230.48282828282825,0.0011922609889723993,995.5055929811809,2.5886579806415018,976.1755385632136,119.41885264386875,648.9743207064128,838.7425314166258,842.6495755513797
16.212938775510203,234.25959595959594,0.0011992900327580083,1012.8475122653705,2.6229630516394526,993.4034963910675,117.42000686019038,645.5651601491097,833.8266580105725,837.4752616057431
16.212938775510203,238.0363636363636,0.0012065397853804373,1030.2865875770808,2.6572044864199573,1010.7250319076411,115.47865350638472,642.0327631697462,828.8164320123827,832.9134334450778
16.212938775510203,241.8131313131313,0.001214022541361883,1047.8282460123703,2.6913937991070442,1028.1453728786842,113.59083359901723,638.3766577012688,823.7079345151253,828.9568242324705
16.212938775510203,245.58989898989898,0.0012217517423727443,1065.4783411139986,2.7255430764528557,1045.670154917985,111.75276937983111,634.5961692443516,818.4968887852094,825.6013456288841
16.212938775510203,249.36666666666665,0.001229742121980975,1083.2432049976746,2.7596650613364258,1063.30547126685,109.96084440283421,630.6904037313669,813.1786186107973,822.8462515486303
16.212938775510203,253.14343434343434,0.0012380098747481274,1101.1297088643685,2.7937732492457172,1081.0579305648391,108.21158419213525,626.6582267686771,807.7479997511729,820.6943661344911
16.212938775510203,256.92020202020205,0.001246572854774084,1119.1453335972094,2.8278820004014396,1098.934724227678,106.50163719607572,622.4982386589797,802.1994030836086,819.1523879568642
16.212938775510203,260.6969696969697,0.001255450810088486,1137.2982525587431,2.862006670833366,1116.9437054443667,104.82775573863391,618.2087444377482,796.5266276975985,818.2312862743357
16.212938775510203,264.4737373737374,0.001264665660973591,1155.5974292439491,2.8961637665631095,1135.0934823177222,103.18677663201854,613.7877179535957,790.7228217378491,817.9468102473411
16.212938775510203,268.25050505050507,0.0012742418325177504,1174.0527331468988,2.930371126146477,1153.3935283394092,101.57560106134663,609.2327587666908,784.7803882125883,818.3201387618648
16.212938775510203,272.02727272727276,0.0012842066546363252,1192.6750781249411,2.9646481382763064,1171.854314268575,99.991173277907,604.5410403123321,778.6908722126115,819.3787077013745
16.212938775510203,275.8040404040404,0.0012945908467338258,1211.4765887753522,2.9990160030733954,1190.4874666507233,98.43045753450349,599.7092473531034,772.4448249599009,821.157264142178
16.212938775510203,279.5808080808081,0.0013054291095201886,1230.470801996931,3.0334980482873712,1209.3059597842246,96.89041255365913,594.7335001860177,766.031638721118,823.6992145906426
16.212938775510203,283.3575757575758,0.001316760853825213,1249.6729131675625,3.0681201151661317,1228.3243500816152,95.36796262115477,589.6092623306504,759.4393447336946,827.0583593927379
16.212938775510203,287.13434343434346,0.0013286311064618014,1269.1000794896893,3.1029110336421253,1247.5590647283982,93.85996411932788,584.3312274280618,752.6543636804053,831.30114149025
16.212938775510203,290.9111111111111,0.0013410916476148114,1288.7717974340253,3.1379032133462745,1267.0287606863033,92.36316592016796,578.8931797236249,745.661194578717,836.5095905802228
16.212938775510203,294.6878787878788,0.0013542024549665188,1308.7103774579161,3.173133386756895,1286.7547759981219,90.87416149045038,573.2878206363094,738.4420227068072,842.7852228800458
16.212938775510203,298.4646464646465,0.0013680335601311806,1328.941548256157,3.208643555042733,1306.761703940224,89.38932972897028,567.5065513031897,730.9762195483787,850.2542778169603
16.212938775510203,302.24141414141417,0.001382667468368949,1349.4952362873885,3.2444822083380633,1327.0781333182779,87.90476031052346,561.5391972855201,723.2396963672262,859.0748630180403
16.212938775510203,306.0181818181818,0.001398202362056715,1370.406586835001,3.280705924433367,1347.7376175904324,86.41615740141926,555.3736563017663,715.2040556769115,869.4468858448274
16.212938775510203,309.7949494949495,0.0014147564177271023,1391.717324947074,3.317381500340953,1368.7799658153522,84.91871259875774,548.9954420944654,706.8354576588983,881.6261615747525
16.212938775510203,313.5717171717172,0.0014324737439010008,1413.4776064058105,3.354588852773247,1390.252997351942,83.40693303596429,542.3870860646284,698.0930744857761,895.9449744316814
16.212938775510203,317.3484848484849,0.0014515327454080358,1435.7485956725225,3.392425060389188,1412.2149841941584,81.87440228767646,535.5273411392571,688.9269313169323,912.8429680469787
16.212938775510203,321.1252525252525,0.001472158243641348,1458.6061595400545,3.4310101601783685,1434.738148118627,80.3134370189911,528.3901064985188,679.2748023653517,932.9152752186745
16.212938775510203,324.9020202020202,0.0014946396479611254,1482.146344229719,3.4704957510503083,1457.9138431699355,78.71457502857376,520.9429532739762,669.0575894759145,956.9908705385346
16.212938775510203,328.6787878787879,0.0015193593616625407,1506.4938471503558,3.511078316870582,1481.8605668758464,77.06577659975059,513.1450768718515,658.1721383582104,986.2670814645385
16.212938775510203,332.4555555555556,0.0015468395644814535,1531.8158277756943,3.553020973835229,1506.7370126432322,75.35110793212554,504.94443927821595,646.4794558931712,1022.5559235599951
16.212938775510203,336.2323232323232,0.0015778245454195095,1558.3459657433386,3.596691404096676,1532.764793000316,73.54841724649086,496.2738668256859,633.784030615471,1068.7725454119318
16.212938775510203,340.0090909090909,0.0016134386680570292,1586.4300936039203,3.642633898456001,1560.27151126327,71.62486306647915,487.04633889217416,619.7942443044594,1130.0060689405075
16.212938775510203,343.7858585858586,0.0016555268683827392,1616.6231217230297,3.6917225443642736,1589.782165964859,69.52729061715367,477.1528975659845,604.0373122889185,1216.2047437449169
16.212938775510203,347.5626262626263,0.0017075226913908824,1649.9309957750243,3.7455439770829924,1622.2470349217072,67.15779936958103,466.48759152722334,585.643754570218,1350.3823864930293
16.212938775510203,351.3393939393939,0.00960851608082774,2614.719883271537,5.297568293290104,2458.937600329572,23.489365612763397,122.98791038514929,104.0743431751486,2395.9395958111404
16.212938775510203,355.1161616161616,0.010152504933154201,2657.4197409781727,5.365744790649222,2492.817800078878,23.532471448950073,112.92365885984375,98.49785905883996,2142.7415230694314
16.212938775510203,358.8929292929293,0.010620800454119778,2693.46127167651,5.422943830124601,2521.266884166955,23.617488696386438,106.38440309847604,94.15486189763625,1975.6965978383116
16.212938775510203,362.669696969697,0.011038988957593778,2725.172687558258,5.472970217420075,2546.198235445257,23.72680988699582,101.7135584712351,90.58800618802094,1853.4459551801137
16.212938775510203,366.4464646464647,0.011420775661711166,2753.784443274288,5.5178389536280665,2568.6201067021275,23.851684025842932,98.18348922545267,87.55972708163421,1758.3028899102783
16.212938775510203,370.2232323232323,0.011774546206897177,2780.0406349444243,5.5587709979022515,2589.140638182584,23.9871325303999,95.41424787200994,84.92896307241378,1681.20600758101
16.212938775510203,374.0,0.012105889342504025,2804.4321716677914,5.596573373354729,2608.1601289346722,24.13006625706724,93.18430590742591,82.60442266632816,1616.9370528764616
16.663020408163266,0.1,0.0009919560146550435,17.13818848327444,0.001980607048179982,0.6092051670286346,1751.5650273175777,568.0348934527347,1008.1092157576703,12777.22141962432
16.663020408163266,3.8767676767676766,0.0009920386970858118,32.780587438773104,0.05883439814564248,16.250226383380685,1549.3452758945282,576.5748637592184,1008.0251939138816,11124.949059526503
16.663020408163266,7.653535353535353,0.0009923159106620795,48.41174777474599,0.11487799867486055,31.876767504026308,1382.0615644742963,584.5512629419408,1007.7435917890236,9782.72736401173
16.663020408163266,11.43030303030303,0.0009927685276873341,64.03576910426835,0.17014756490464897,47.49324686698545,1241.958652245704,592.0381483640048,1007.2841474230771,8676.847842899979
16.663020408163266,15.207070707070706,0.000993380998782669,79.65582628954782,0.22467459361888156,63.10309843376337,1123.3347475584444,599.0930440430567,1006.6631043128892,7754.36907968728
16.663020408163266,18.983838383838386,0.0009941405295795654,95.2743932354816,0.2784869361073202,78.70900930244626,1021.9224625872588,605.7609149499416,1005.8940061752764,6976.472011369821
16.663020408163266,22.76060606060606,0.0009950364844869607,110.89339874398874,0.3316095157857632,94.31308549599771,934.4762179801365,612.0771156193688,1004.9882748928533,6314.167180139013
16.663020408163266,26.537373737373738,0.0009960599458920328,126.51434309517207,0.38406486834888975,109.91697588899585,858.4913170776658,618.0696059454671,1003.9556395417935,5745.448534689369
16.663020408163266,30.314141414141414,0.0009972033823488747,142.13839016481342,0.4358735669315911,125.52196985364702,792.0089603853613,623.7606336266289,1002.8044606552959,5253.362839837843
16.663020408163266,34.09090909090909,0.0009984603948492718,157.7664428173239,0.4870545661827912,141.12907688117753,733.4785308816079,629.1680223538065,1001.5419791898312,4824.673417884549
16.663020408163266,37.86767676767677,0.0009998255201229204,173.39920574156847,0.5376254846831181,156.73909269520107,681.6587694621593,634.3061647129983,1000.1745103256197,4448.918375268005
16.663020408163266,41.644444444444446,0.0010012940763099553,189.03723812870527,0.5876028378438795,172.3526545005386,635.5458152422693,639.1867914598349,998.7075961592379,4117.735926443587
16.663020408163266,45.42121212121212,0.0010028620406008911,204.68099773036306,0.6370022296968492,187.97028708123332,594.3200971883666,643.8195698313441,997.1461272986498,3824.3738252277503
16.663020408163266,49.1979797979798,0.0010045259513280186,220.33087743056865,0.6858385100106162,203.59244100305122,557.3066462852349,648.2125701046475,995.4944406144659,3563.327770282314
16.663020408163266,52.974747474747474,0.001006282828989859,235.98723526599056,0.7341259020488495,219.21952395020125,523.9450904099459,652.3726299323291,993.7563984907047,3330.071504792143
16.663020408163266,56.75151515151515,0.001008130112100959,251.65041872995536,0.7818781055403303,234.85192609793552,493.76672231551555,656.3056389151782,991.935453565596,3120.8529948734235
16.663020408163266,60.528282828282826,0.0010100656047688714,267.3207841271258,0.8291083788699918,250.49004034129555,466.37679455902605,660.0167606484831,990.034701982378,2932.5388261970497
16.663020408163266,64.3050505050505,0.0010120874336355993,282.9987116909137,0.8758296040117343,266.1342781294295,441.440719133068,663.5106055734437,988.0569274611196,2762.494196742331
16.663020408163266,68.08181818181818,0.0010141940123618996,298.68461711707437,0.9220543372860582,281.78508159125323,418.6732138574968,666.7913650168747,986.0046379796268,2608.489474031661
16.663020408163266,71.85858585858585,0.0010163840122382904,314.3789601081776,0.9677948486101813,297.44293256975504,397.82969400417636,669.862914555089,983.8800964586118,2468.6267793265242
16.663020408163266,75.63535353535353,0.0010186563378122616,330.08225046189216,1.0130631515278712,313.10835911603357,378.69939018037184,672.7288931113601,981.6853465494268,2341.2818153859334
16.663020408163266,79.4121212121212,0.0010210101066541208,345.7950521734216,1.0578710259595445,328.78193992932034,361.09980486197014,675.392762859926,979.4222343959243,2225.057402337813
16.663020408163266,83.18888888888888,0.0010234446325646282,361.51798596351244,1.1022300352953152,344.4643071644552,344.872215454173,677.8578539661282,977.0924270657624,2118.7460836363985
16.663020408163266,86.96565656565656,0.0010259594116670272,377.251730585276,1.146151539178393,360.15614797072277,329.87800182751243,680.1273973747698,974.6974282102963,2021.2998159080994
16.663020408163266,90.74242424242424,0.0010285541109363227,392.99702321206223,1.189646703081061,375.8582050706457,315.9956281598868,682.2045482120587,972.2385914044628,1931.805234457094
16.663020408163266,94.51919191919191,0.0010312285588055979,408.7546591596235,1.2327265055664682,391.571276638765,303.11814766082495,684.0924018542422,969.7171315331223,1849.4633398030448
16.663020408163266,98.29595959595959,0.0010339827375585298,424.5254911549619,1.2754017439520509,407.2962156973332,291.15112792459456,685.7940043066434,967.1341345226218,1773.5727144475695
16.663020408163266,102.07272727272726,0.0010368167772733222,440.3104283264223,1.3176830389390322,423.0339292072081,280.0109167907898,687.3123582094763,964.4905656618087,1703.5155774971795
16.663020408163266,105.84949494949494,0.0010397309511282428,456.1104350583304,1.359580838650621,438.78537700066437,269.6231855078231,688.6504255235748,961.7872767131444,1638.7461351639565
16.663020408163266,109.62626262626262,0.001042725671916319,471.92652982535856,1.4011054224174844,454.55157067413177,259.92169901655274,689.8111277365341,959.025011978656,1578.780800002693
16.663020408163266,113.40303030303029,0.001045801489647401,487.75978410052977,1.442266904566618,470.33357253563065,250.84727326336562,690.7973442582645,956.204413456283,1523.1899400399732
16.663020408163266,117.17979797979797,0.0010489590901408114,503.61132140951077,1.483075238405232,486.1324946831571,242.34688732490758,691.6119095361139,953.3260251987147,1471.590887312855
16.663020408163266,120.95656565656564,0.0010521992945343951,519.4823165908381,1.5235402205351065,501.94949827256204,234.3729243056927,692.257609306069,950.3902969660385,1423.6419886089539
16.663020408163266,124.73333333333332,0.0010555230596530057,535.3739953069679,1.5636714955963005,517.7857930226877,226.88251985047856,692.7371763060485,947.3975872481095,1379.0375229721944
16.663020408163266,128.510101010101,0.0010589314791966476,551.2876338424753,1.6034785615043676,533.6426369937741,219.83700098859148,693.0532857017038,944.3481657176197,1337.5033435042885
16.663020408163266,132.28686868686867,0.0010624257857219553,567.2245592175997,1.6429707752240938,549.521336667964,213.20140112346695,693.2085504154463,941.2422151637305,1298.793127148284
16.663020408163266,136.06363636363636,0.0010660073534038714,583.1861496398542,1.68215735910523,565.4232473548376,206.94403946613596,693.2055164998878,938.0798329457081,1262.6851370225136
16.663020408163266,139.84040404040402,0.001069677701576098,599.1738353122621,1.7210474077950575,581.3497739407482,201.03615521763913,693.0466586572187,934.8610319973645,1228.9794186294769
16.663020408163266,143.61717171717171,0.0010734384990601887,615.1890996144936,1.7596498957348496,597.3023719977556,195.45158843250044,692.734375973657,931.5857414053202,1197.4953647853752
16.663020408163266,147.39393939393938,0.0010772915693039106,631.2334806719864,1.797973685245012,613.2825492671384,190.16650082149988,692.2709879120542,928.2538065773109,1168.0695950798493
16.663020408163266,151.17070707070707,0.0010812388963604667,647.3085733278608,1.8360275352024233,629.2918675317134,185.1591308375529,691.6587305845352,924.8649890103629,1140.5541046126268
16.663020408163266,154.94747474747473,0.0010852826317511283,663.4160315336919,1.8738201103158447,645.3319448922091,180.40957828117396,690.899753309994,921.418965662868,1114.814644071826
16.663020408163266,158.72424242424242,0.0010894251022652956,679.5575711769103,1.9113599910095622,661.404458464704,175.89961439910903,689.9961154475574,917.9153279290613,1090.7292992405387
16.663020408163266,162.50101010101008,0.0010936688187643997,695.7349733653424,1.9486556839306495,677.511147518513,171.61251406072552,688.9497834857158,914.3535802088383,1068.1872429968244
16.663020408163266,166.27777777777777,0.0010980164860693673,711.9500881932587,1.9857156331030377,693.6538170773964,167.53290710529419,687.762628357645,910.7331380603924,1047.0876370052124
16.663020408163266,170.05454545454543,0.0011024710140258263,728.2048390174626,2.022548231760275,709.8343420113529,163.6466463781957,686.7334203796756,907.0533259177136,1026.8943618709438
16.663020408163266,173.83131313131312,0.0011070355298580209,744.5012272777997,2.0591618348991125,726.0546716512277,159.9406903300104,685.4113223080237,903.3133743487454,1008.2112700828437
16.663020408163266,177.60808080808079,0.001111713391940485,760.8413379023807,2.095564772607725,742.3168349644627,156.40299835158856,683.9299865707058,899.5124168240069,990.7585528470312
16.663020408163266,181.38484848484848,0.001116508205137997,777.2273453456344,2.131765364235934,758.6229463375658,153.02243727134297,682.304391440387,895.6494859582361,974.4452322396642
16.663020408163266,185.16161616161614,0.0011214238378883129,793.6615203160596,2.1677719334899685,774.9752120191603,149.78869765451506,680.5409240043604,891.7235091801161,959.1997554987271
16.663020408163266,188.93838383838383,0.0011264644412304525,810.1462372602325,2.2035928245513974,791.3759372869823,146.6922187253322,678.6433570536484,887.7333037762703,944.9601730233537
16.663020408163266,192.7151515151515,0.0011316344700139272,826.6839826821666,2.239236419340082,807.8275344137967,143.72412088725068,676.6143169752646,883.6775712458573,931.6713693793806
16.663020408163266,196.49191919191918,0.0011369387065625848,843.2773643901807,2.2747111560631637,824.3325315199661,140.87614494786803,674.4558061798386,879.5548908906403,919.2838266877637
16.663020408163266,200.26868686868684,0.001142382287111953,859.9291217802255,2.3100255492190045,840.8935824162502,138.14059726724045,672.1694300856371,875.3637125520315,907.7529024285516
16.663020408163266,204.04545454545453,0.001147970731392072,876.6421372830785,2.345188211255042,857.5134775580368,135.51030014429227,669.756508884548,871.1023483912022,897.038334634449
16.663020408163266,207.8222222222222,0.001153709975791498,893.4194491257014,2.3802078761148375,874.1951562541518,132.9785468379458,667.2181372212868,866.7689635897914,887.1038711478343
16.663020408163266,211.59898989898988,0.0011596064106135773,910.2642655832788,2.4150934249511025,890.9417202980054,130.53906068982863,664.5552175866183,862.3615658272141,877.9169789411399
16.663020408163266,215.37575757575755,0.0011656669220270236,927.1799809303458,2.449853914332418,907.7564492197793,128.18595787528986,661.7684791889915,857.877993364572,869.4486123197379
16.663020408163266,219.15252525252524,0.0011718989394222628,944.1701933372252,2.484498607330032,924.6428173937079,125.91371336046362,658.8584881136642,853.3159015341308,861.6730289164352
16.663020408163266,222.9292929292929,0.0011783104890173207,961.2387250035969,2.5190370079434516,941.6045132784549,123.71712968636982,655.8256518022843,848.672747396124,854.5676474556382
16.663020408163266,226.7060606060606,0.0011849102547184837,978.3896448760222,2.553478899409077,958.6454611204726,121.59130823721613,652.6702194861651,843.9457722792554,848.1129441693597
16.663020408163266,230.48282828282825,0.0011917076474378197,995.627294363357,2.58783438704162,975.769845514421,119.5316226800744,649.3922794503183,839.131981866532,842.2923866725973
